Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
725,Hufflepuff,First725,Last725,2003-09-15,Right,69183.61264389477,-93.14265126716577,1.7161092638752713,8.547648739445208,5.106067824083221,-105.77621095116888,940.6340283030829,7.663364279470997,950.0315602811861,10.797784696259633,-0.6905137277390212,-254.57244197105368,140.97273951628313
726,Hufflepuff,First726,Last726,1996-06-02,Left,47645.35557573979,126.73956171508996,6.614517119542377,-9.049372846987886,-1.73595845589624,671.1346031232731,1140.0312716603737,8.373522130083263,1161.9054654004635,5.93198575855169,-0.3470506441431884,-268.92361067571534,126.6058896861511
727,Ravenclaw,First727,Last727,1998-10-17,Right,17244.0530788434,-758.4378525149222,-2.3958027278095955,-11.603062749192347,-7.940968869768774,625.3749110179021,594.0978215471478,-8.774049496351719,1212.3131868654182,-0.8419933645357531,1.8062808973871332,-285.09359426693027,35.18089652939108
728,Hufflepuff,First728,Last728,2001-12-25,Right,24039.91142693011,-85.90175219535502,-4.595589532745624,-0.9525721621199104,9.572549814509397,885.1065629318471,1075.0755413743402,-7.167644466306669,930.6762721103479,-8.120059765588893,0.12938738994821986,-249.3587351911754,181.76030787291955
729,Ravenclaw,First729,Last729,2000-08-11,Right,19546.521237978428,-525.8594119081444,-14.536908380673319,-3.1368524672721527,-4.986644260844528,667.8909419162082,927.9626082191854,-9.898319088479262,1039.0833941823485,6.045322984703336,-0.06303652553718431,-278.79091362883304,34.58855399634962
730,Slytherin,First730,Last730,1999-09-26,Right,19829.20007779087,85.4284320719961,-3.275781156158237,3.285794974786505,6.662815968911893,976.3720339164618,369.0614369663456,8.688013299020703,1065.3068610753603,3.9467697737714165,1.949570971464389,-202.90748535337133,-21.07521911437874
731,Hufflepuff,First731,Last731,2000-07-10,Left,29152.809114622225,-183.68979306449944,4.653369796652768,4.833414092364642,6.626156399366771,296.9954855986948,633.9578250895456,0.12103905617906463,1165.94977583069,14.59564403575109,-1.1250178948539475,-283.7661301175441,153.68851023860293
732,Gryffindor,First732,Last732,2004-06-05,Left,31203.392142982106,103.55120926427651,12.086674993448984,13.914842790663744,3.515401718588242,93.7904618191717,342.7141516584096,5.286315061605848,1105.470225954964,12.032075269084885,-1.7693791224081865,-205.04064303067304,236.92547521688493
733,Gryffindor,First733,Last733,2001-09-17,Right,47744.738848173525,-268.2761905135402,10.695847158771471,-5.090306213240696,-3.855740711887141,-452.609658976201,1125.6986221175705,-2.593659158943682,848.9724412347067,-0.39828826500134795,-1.1020806174774687,-299.66922101020185,-112.84632417269589
734,Ravenclaw,First734,Last734,1998-09-25,Left,61506.73182935117,-392.24359345855413,5.638538645467182,12.928842498362059,-5.9384585605279305,-319.8625205209494,328.31640370697784,-9.36818664931582,877.5552185575416,-9.019137484522313,-0.7143373579609142,-240.31780831153088,169.1503881169583
735,Hufflepuff,First735,Last735,2001-09-09,Right,49380.48419255625,-470.5672616891219,10.447958929526184,3.08358590848103,9.430081418922356,-622.4423219986777,498.5237279703249,-5.811953246138266,1212.027976803532,7.2364485615058065,1.0081300983449633,-237.37367699803252,249.9824349835356
736,Slytherin,First736,Last736,1999-08-29,Left,45011.59622699837,-104.68422013845066,13.05947981803762,3.4653744203168095,1.5723406237141546,-575.842542664272,419.65527621656474,7.6382920041396005,1176.806996743717,6.585006217031108,1.046245796003983,-237.68597879804426,54.41927979701933
737,Slytherin,First737,Last737,2003-01-13,Left,79044.0788335549,-749.5432990475504,6.266555142796189,-8.431160808037733,2.368277758378385,-674.3525747974838,993.1112366017516,-7.134006005986084,1149.4848025207639,-0.7213973023357454,-1.06295027135041,-232.37021986525968,-19.846116174752325
738,Ravenclaw,First738,Last738,1998-03-10,Right,58236.15405191185,765.2622389184569,-12.124438593229883,12.700227138465465,6.672373339620329,-141.70401875943742,911.856263758829,7.622763894190388,1007.7951730411988,-6.8639141776514085,0.36997704654747166,-237.27824034532424,-49.16113952976717
739,Slytherin,First739,Last739,1998-01-12,Right,41083.414423292415,-14.961520877659154,10.790486632826692,-14.992237478338328,-1.786501625731102,966.7299905223181,431.6253484714117,-9.185438077182033,919.5806553023381,7.166359767107863,1.9689141057449646,-288.6215563081653,-0.06480319072684892
740,Slytherin,First740,Last740,2003-09-13,Left,51731.43956758259,636.7934863400696,-13.784529981588898,11.869345346651283,8.578787450590909,822.7325220941673,1184.781607500689,-9.910736710320375,810.6852989237601,11.941242108988945,1.4223011755263788,-281.3938230280965,-109.39451002411022
741,Ravenclaw,First741,Last741,1998-03-16,Right,67079.20077173828,6.659389012197494,7.303750800232049,4.378090169655586,1.6768900611568167,-657.0641327910012,364.16269204187506,-6.3148622240359416,851.6791964600111,-5.982864872649359,-0.7056998022392076,-221.98769040729437,-124.5400124163416
742,Gryffindor,First742,Last742,2002-07-03,Left,19415.16718985045,130.9325508928389,3.622369178596358,13.551454053976215,-5.215670519189867,-526.5530325482979,264.9420394422341,-6.823642359220797,952.965668509042,-2.028234013577814,-0.7267595079347089,-209.24476824965427,152.22648339102392
743,Ravenclaw,First743,Last743,2005-06-16,Left,24428.70758074856,786.0779233672242,2.036833607233227,14.010104664395602,-7.988936145150167,-29.854937883404773,862.9476550011399,3.47486679335435,930.3160024621733,-3.7447024803985647,-1.0458039868855096,-267.7899428525973,151.6624869351918
744,Gryffindor,First744,Last744,1997-04-13,Right,78485.61503663397,315.5876776259345,9.112749642048211,-6.170663181855854,-5.675665147506259,-334.07269785404117,358.2351976231787,-6.671985101202138,1176.9757019791,13.87139571301553,-0.4671002549243837,-236.52249667405383,163.548787159827
745,Slytherin,First745,Last745,2005-04-25,Right,48326.1662763136,-346.25705475924724,-12.66128437582915,10.780751207816976,-0.49913862853616386,146.25081061267815,424.43095344346455,1.5252220748631196,1133.3374411940977,0.7859014613811919,0.26811145967393823,-253.9825582448109,99.660999128111
746,Gryffindor,First746,Last746,2001-01-03,Right,17596.23212512856,-729.0568254653354,-6.74700832477485,-1.3337029526840887,1.5372320149032994,-722.1012334310897,467.8751886979821,3.1806594789207114,963.3289530258799,0.6802998153961486,0.06645520348496392,-209.47239744438394,-111.82967614364858
747,Slytherin,First747,Last747,1996-04-04,Right,65014.8247514695,-282.62047846109544,-2.8400719290312484,9.138159204320974,-5.2016964843293305,613.0915659673835,634.3043548577206,9.376642147607427,1033.752701880755,1.492182575454807,1.6115144919602975,-238.0663501277357,25.25915172780975
748,Gryffindor,First748,Last748,2003-10-01,Right,21891.77202220186,8.541181808218425,13.378309458835869,1.5723270622169245,5.184202995780867,-757.1583703697639,589.7381993838972,2.9943398765496134,1180.6792155910446,-0.6207065447758318,1.1968975296096809,-257.02899372612666,28.705042708517198
749,Slytherin,First749,Last749,2001-01-09,Right,44278.713485535576,707.3220781409138,-4.132651806771342,12.687924883627055,-1.2230817118084847,-18.252595853820026,903.396695362819,-7.423370304106321,864.2839019460565,-7.838767907925142,-1.7575286770590681,-272.9468369159474,124.39749623426144
750,Gryffindor,First750,Last750,1997-04-04,Left,33423.92977156465,440.02766007821083,5.437117948496912,-13.061114347059386,-5.0395879199374445,687.8195282166405,1019.1027854109625,-3.221546858550754,1114.8564611770678,6.459385465813572,1.7039497742274907,-244.82259634088564,127.62294510245857
751,Gryffindor,First751,Last751,1998-02-13,Right,19419.405370208136,579.7703710694923,7.843233838412559,3.3558804265994695,-0.3867532425304425,-461.71852408683424,1159.9638070523356,-0.4595992613637794,1071.1431845078812,-2.7396679294939714,0.47465065837778253,-295.5935924854008,33.374524245979785
752,Ravenclaw,First752,Last752,1995-06-27,Left,76163.26577966058,-247.79497291015014,4.566741396469382,-10.653492704059015,-4.438860679588206,-311.54018569008144,289.1308249253886,0.0009540613924308161,1269.011137251378,-5.156133110616128,0.05325396427975004,-244.74028213655353,-91.08942482261777
753,Gryffindor,First753,Last753,1996-06-03,Right,53772.51178650116,732.9347638253323,-9.793500107355232,6.89011972650772,-9.748180906443217,248.63530067624492,708.1466651399915,-8.745799261889404,1057.860125399821,12.844321043725397,-0.5504391213090924,-259.1353555870491,-87.00765667350879
754,Gryffindor,First754,Last754,1996-09-16,Left,59513.89984406085,131.36744271150053,-5.556800746817418,5.741002275616406,-8.72014453564583,0.17914546383951802,906.8527008854468,-3.0055321047786077,1283.4967006747283,-3.1904186726334762,1.7944378474136835,-295.1429642642122,200.61289239120288
755,Slytherin,First755,Last755,1999-11-25,Right,40150.855120110435,-492.31748298196953,-14.332418316464741,6.270674605152649,5.6391231777092266,-859.3026820542038,332.4309789127277,2.10519742010376,1183.6465795080621,14.856930165556292,0.597987172018422,-202.6232227235149,-12.182494817276392
756,Hufflepuff,First756,Last756,2001-06-01,Left,10941.432936617713,318.9623683486059,14.051311528511683,10.098532115611704,5.562111770044758,-297.0901173713221,336.65768443619106,8.153091903442274,926.7000148620532,6.533764195584499,-0.3995748064238205,-287.6946667897818,78.479229277597
757,Ravenclaw,First757,Last757,2005-11-17,Right,20083.4431862048,642.4628898107449,-13.744629929668498,6.411986859738057,-1.0019750252112658,88.90591402872019,350.23116061392125,-8.016184697959844,935.8934866170008,-1.189647310631667,-0.506159962560174,-298.0208641097144,129.82064171196208
758,Slytherin,First758,Last758,2001-08-02,Left,31367.349054444174,491.8606754920613,3.3382967732917948,2.64397427060387,6.794807627625477,-677.776207510316,312.94018269946446,-5.397881545379062,1135.0183108645397,7.637217570907183,1.05035103930335,-271.4660630633179,36.14156232870536
759,Hufflepuff,First759,Last759,2005-05-24,Left,77644.73466565166,667.4662818941024,0.8167219524106848,7.477260551627335,-0.48900659663978274,-112.03698527904612,656.3230061028859,9.369818129522493,1050.3065425126797,0.8122055656874885,-1.0215630271209788,-216.9804162785024,127.98433622270926
760,Slytherin,First760,Last760,1999-02-23,Right,28313.299829688083,517.0103365550083,-4.224316221300743,3.751148158427487,-9.417408564813039,884.8136736111001,387.8597804650409,4.120706647937826,1188.0185883698605,-1.9612258648296326,0.8635159068315179,-270.6084002493714,119.4609998082766
761,Gryffindor,First761,Last761,2005-05-28,Left,76878.62223105121,724.3435964368607,-2.3281255532809393,11.94270689015314,2.918601121171168,121.02621725337508,739.9209992832914,-3.924152744221896,922.8831710133228,12.481116506339003,0.4466788956399945,-204.1238382349615,-77.61159068989647
762,Hufflepuff,First762,Last762,2005-03-26,Right,13259.842033833911,-594.4027054066355,-1.1217484377058735,-9.803752624969679,5.850644623274469,889.4986984258423,1046.442815702803,-9.627794129352283,1135.2152778847071,-5.187739155441184,0.6521717517017502,-268.75989682208433,168.82501511723166
763,Hufflepuff,First763,Last763,2002-06-05,Left,48791.88167984466,711.225553643711,-5.374192023132769,-10.614566445541733,-8.537670670233874,177.5207735853444,1091.4101943516753,2.0608140201921863,1236.7123368557761,1.847685391071325,-1.825756479164534,-291.43660081940965,203.68635386159843
764,Slytherin,First764,Last764,2005-03-14,Left,46838.06688907414,-33.08560893627521,10.845973169933956,-11.823103995719176,-4.526071092421193,551.6542371009325,732.6275680259565,-4.540450873818025,840.4023227792701,-9.563738996495996,1.830150131287294,-287.5844058518748,18.647470997686213
765,Ravenclaw,First765,Last765,2005-05-31,Left,62067.990595684765,252.59368162897886,-1.2691866698799572,-5.259163035598288,-2.5251099883253847,183.3038841190321,803.070588331704,8.429444578654653,1020.9593408264988,5.78712687869217,-1.4421414284088079,-205.49491328855754,66.09951146391944
766,Hufflepuff,First766,Last766,2000-11-07,Left,51133.83968739438,-701.9787542803373,-14.781967627136893,-4.773568118848425,-5.349401315166318,90.48547796021671,327.25587428047925,9.161770501523314,851.8120096568127,8.538362598787028,-1.8063558017831585,-241.03022783191383,220.25582054556259
767,Ravenclaw,First767,Last767,2003-10-05,Left,10947.783432676968,171.5907112136657,-2.9498563273526166,-11.298001616186212,-0.6591658159121749,377.7952939581735,1085.1598081829202,1.426922044392569,1271.044246633302,-5.9375714263348005,-0.6030771613019961,-219.2318752187079,63.8215517708515
768,Gryffindor,First768,Last768,2004-03-12,Left,31616.889461804938,576.2520738393819,4.688973030970303,-14.277109239042328,0.5452825359601494,-131.30156375339027,399.29956876733024,6.001018800801191,1012.6179519081355,12.643152012189706,-1.9159810790705918,-232.33210549098084,208.01333897209804
769,Ravenclaw,First769,Last769,1998-10-14,Right,28652.228006826037,-24.469826402239846,-2.293379454832813,6.641937159699793,-4.537821113421305,184.71906958722934,801.3722720141977,-5.7805553051891945,1171.8213956752018,11.118486222839024,1.6178926364117117,-251.43640052639606,-121.37325202386005
770,Gryffindor,First770,Last770,2004-05-15,Right,19857.605119521697,-24.70116802824566,-3.904436278137762,4.151686276170992,6.371684630006953,-972.6531102811091,380.7405084606426,5.613213918857838,811.9076598756872,9.835829205729773,-1.1637512370438587,-205.7741749239862,-85.449713604826
771,Slytherin,First771,Last771,2005-12-30,Right,49575.44216371249,-369.25316954554484,13.782410673844108,12.887390321554246,4.056574213918244,-191.573178765958,419.5015418467102,1.0942090951742678,1235.9777527992342,-2.079409290285197,-0.5219253478432058,-294.07604534148584,-122.24115100250992
772,Gryffindor,First772,Last772,2005-12-16,Left,62464.21374729559,13.759226684226746,-3.4753970578177693,-13.499480976443133,-0.0379381448173266,-991.3182368050739,309.2886485014737,-9.822854925885721,980.6371181322454,14.180794021922829,-0.24931051665206594,-231.29816200220026,67.1681439280261
773,Slytherin,First773,Last773,2001-12-19,Right,27901.07507099681,103.76991924596871,-10.602974742375773,1.9595888936789976,0.1768834002519153,652.4385712332473,462.9323011260666,-9.573228699467712,1041.899448868874,8.436614961278423,-1.3772187061997188,-211.33772875877816,172.37787219581975
774,Ravenclaw,First774,Last774,2002-08-07,Left,26260.09307540689,-520.5290403699576,-8.34686771405309,9.612818727660326,5.965811455176304,-404.8131520300899,877.5756010219189,-9.651307818940808,977.3213760362622,9.114422437891925,1.7081452302997664,-278.3171484948374,42.876464964224766
775,Gryffindor,First775,Last775,1997-11-16,Left,52495.04079779626,-678.1694074216327,-11.913297767572006,10.853760008571573,-2.6150475985767985,219.92063689666065,324.636305595353,-2.9545889600072783,931.6891448841483,7.129962341182733,-1.8749829478148956,-294.3689420382637,-94.06037847247845
776,Hufflepuff,First776,Last776,2003-01-31,Left,74203.42080061378,149.52285845003303,-11.531357590818754,-13.528576026977346,-9.6301471838621,-653.3741864743356,619.7123805383646,8.644285832707457,1192.0278074042872,7.633441003874083,-0.4714479530434912,-248.2713980442384,46.36889416808438
777,Ravenclaw,First777,Last777,1997-07-24,Right,60440.43104800178,-93.67502765043002,3.9021302600004724,5.711341645787279,-9.612933307326287,-820.8086311923126,520.1342944824491,9.333072010183436,935.8962884009749,-8.820726966527872,-1.696685718972391,-209.8696760551484,-61.6524397501164
778,Ravenclaw,First778,Last778,2004-11-12,Right,37195.115215939295,304.8266274490693,-13.391937493144715,-8.227525987855474,4.849087905755773,-417.11137419744307,687.6069365019546,-3.8965628293965837,1166.0706647109569,-2.209590874005812,0.5736612638424852,-224.5223779244327,236.45786562601205
779,Ravenclaw,First779,Last779,1998-09-22,Left,20644.1294463034,-697.1482534624486,12.68352041634628,-8.21385155264499,2.1942633690027726,-54.69676921884354,634.5758603163101,-2.0889421736741554,903.3048770892343,11.683752027514497,1.3761462795994261,-228.0598916460097,139.09216764129576
780,Ravenclaw,First780,Last780,1999-07-16,Left,46820.05598583355,-236.46578605491766,-6.921704864553169,-12.415210272232901,-5.255357945932078,-875.9793023676569,1139.9575944134283,-9.170858878239716,1208.0104039948462,1.377428153496636,0.2120413397778318,-207.1564681449055,227.03514745046556
781,Hufflepuff,First781,Last781,2005-11-25,Left,66790.00049095051,512.8848651366347,9.583559876269835,14.897316589539155,-2.785328371906366,238.2894051083847,502.8376929398031,-6.144646400076832,1091.784691166459,-7.178309012742945,0.6701359277324048,-227.2248136841825,190.71463476707976
782,Hufflepuff,First782,Last782,2002-02-10,Left,62905.090588210485,-195.51276689099382,12.198575006729683,-13.241968036222602,8.2724798778337,-925.4464543865273,567.4571167254114,-6.839477630007032,969.5483590595431,13.687527482530665,1.0019181486185347,-254.8595071519167,165.5584059235175
783,Slytherin,First783,Last783,1996-12-13,Right,22564.34296681281,-339.5367771044555,3.9477040127936824,10.65477163860086,-1.732034428406898,430.33101628118516,241.20581933859168,1.5242050953413955,975.5210996624087,-1.4506913844382812,-1.0212642364465143,-219.56556072751465,43.0002986447966
784,Ravenclaw,First784,Last784,2000-02-21,Right,12029.295884495312,-50.90057316178877,14.16388030814555,-12.801331730409288,5.104797643582078,-251.332826696246,1131.4552145970424,3.4905472388728995,1004.7604882692715,-7.790724334450854,0.9218169543125172,-265.40676984587617,26.152862416516143
785,Ravenclaw,First785,Last785,2005-09-13,Left,46547.498197550594,-113.94084028383986,1.7644107724862828,4.402556501849546,3.383440290986684,-539.2663252442902,486.6913369285511,4.483230503501874,992.7677974536714,14.306834593489928,-1.9034403889495466,-221.9221179430075,-33.77314146005274
786,Hufflepuff,First786,Last786,2001-10-07,Left,46031.05635719047,469.94755284914004,14.762758047623379,-0.35509937903565536,-2.839811338029021,-26.17792901089763,381.22880662516184,9.477809604054688,1266.5762500862286,-8.444385893068764,-1.2574020664289174,-211.4501246179874,115.16663466505497
787,Hufflepuff,First787,Last787,2005-05-13,Right,64844.636232616635,508.12115777961753,9.724841787699006,-8.216263949806859,2.2743839404311323,71.48765445746085,233.60574464697942,-5.223624398449715,930.1056801766244,7.9674429408311696,-1.9911484939554596,-261.97225936965725,103.67260324431649
788,Hufflepuff,First788,Last788,2005-12-28,Left,34999.82730276408,60.58275340277885,-2.846136444735164,8.16896816345994,-6.517662754840101,-66.60005023077349,578.2071441101867,6.65025740710227,1234.9366210601324,3.1830216618862437,1.9776020883928904,-239.26700360442263,153.75905373634038
789,Slytherin,First789,Last789,1999-04-03,Left,22774.069895981414,33.26299599178469,-9.199007209539937,-14.60825679702115,-8.252521310803314,807.6287836534134,435.5672735525503,-7.120148832732321,1103.3911748682508,4.030640323834911,-0.3789574318526543,-210.03247774936398,208.088314840495
790,Hufflepuff,First790,Last790,1997-04-30,Left,13229.885424293549,-141.67891089523027,4.693676148407807,8.873942591191991,3.48158677025479,-947.0727291593495,1073.5591154690273,-1.710340116384458,1038.9733178345866,7.716416371076271,1.0639098863881729,-207.71749055989443,231.5683405395376
791,Hufflepuff,First791,Last791,1995-07-21,Right,57926.676542653644,-489.2635382843876,7.871595272294581,-3.608580033945124,2.4042146160787308,844.5830012399522,1145.2934139426357,-4.866412710487536,864.4889209378384,-8.485601065280266,0.817881981130208,-253.36840909855772,220.53051138093826
792,Hufflepuff,First792,Last792,1997-01-27,Right,76040.59139892584,-94.66441062484728,-0.06222452405576817,7.1716352068895155,7.312374573554855,801.120001617475,254.36514798796955,-3.38319672982879,920.1393463764873,4.353069956963861,0.5048901091775475,-207.93968829048973,148.146286736281
793,Gryffindor,First793,Last793,1998-09-19,Left,44627.03555817676,240.80322508042582,-14.775061852480182,-13.585866737523105,5.8568658390123485,363.9386933811161,1122.3248196152388,-4.196266178709733,1177.631690182766,4.129740825591933,-1.1153281303299676,-223.34244131391523,-90.35048005916747
794,Slytherin,First794,Last794,2000-09-08,Left,33268.69279205518,-716.3986767038391,9.300282470153412,-14.191033353578588,-6.310953609509373,-97.36658150821142,771.7814516739056,-6.271355901291324,1258.5989232707425,5.99781992720086,1.481250316798155,-210.22142911438104,1.7754786586630473
795,Hufflepuff,First795,Last795,2000-10-01,Right,37589.03826083665,102.6259857353898,-8.27404916038089,9.154976607261208,-8.226153939040426,-454.90295822226994,873.0562657361559,-1.9096132052907855,988.8610723413942,-0.48971932273938634,1.2936537115963955,-247.71572889127495,-110.87194631580397
796,Hufflepuff,First796,Last796,1996-03-18,Right,49767.95019780752,793.4575225022922,-12.978313758963349,-3.1334719770144925,-5.583552676253472,-708.7695155828796,273.50263825929403,-5.956330809528081,1224.011741429188,-2.2628556090527265,-1.3272866909122731,-253.75300581747973,199.44132339626782
797,Hufflepuff,First797,Last797,1997-09-18,Left,69011.4802030971,640.6770916071634,-2.408559672477198,-13.868274464222564,1.8312405510085146,459.1048728383673,809.1966502499877,-9.83873238893917,825.1573602209279,5.697591020967408,-1.413244256421737,-266.3338166020832,179.4870395288345
798,Ravenclaw,First798,Last798,2000-02-05,Left,79954.41067444505,-547.3429676912502,12.432255407382563,7.373747270295304,1.3274682431393074,-287.42274737065236,445.5691384729839,8.639726219152578,916.2415016156209,7.712038852448817,-1.3257002167137908,-232.40339231582868,-53.273614859346765
799,Gryffindor,First799,Last799,1997-07-20,Left,56805.130816951176,-576.0192367174486,-5.60935898289307,-7.387217308828661,-2.9203779855548806,103.36027366029589,1142.4167768407274,-9.92371678470568,1008.0006808440834,14.948419468793936,1.4117492209861418,-282.9742743751146,68.66036457736189
800,Gryffindor,First800,Last800,1999-05-27,Left,68489.89338342428,158.60663687579938,-8.178191714006642,6.63052263278232,-4.497966144863446,351.27918284663656,212.5617749868989,-3.4812143349900477,1227.8610385151583,6.172075455251566,-1.2307750226139986,-240.6789294687175,-12.28982720654622
801,Gryffindor,First801,Last801,2005-12-14,Right,45034.34572372612,-233.23912071046084,-2.6403641743302977,-2.739150450668008,-5.915004941766013,-575.6904079659241,435.9947181281883,-7.449059650442711,1186.9409868181046,7.2887243017397125,-0.22177705744601672,-208.27525025302822,65.61877107806228
802,Ravenclaw,First802,Last802,1998-01-24,Left,31708.5905401907,-12.766107224352709,-12.862819254203895,-9.5831501980941,-8.60953461682654,404.764852494523,728.2242427686277,-9.319361138899811,965.6496867486484,13.204718587195362,-1.5254272751068565,-231.23116587675656,13.411933859989489
803,Ravenclaw,First803,Last803,2003-03-22,Left,59393.277641773886,407.7754988564054,9.357946720272615,10.052282251058603,2.018149393202062,-226.96886362925954,811.4287476105192,-0.27575375286935433,1277.7690501503027,2.633536891107223,-1.2240111296562421,-226.99986341444026,207.70856891863707
804,Ravenclaw,First804,Last804,2001-11-27,Right,47502.21440686146,-681.958882446283,0.08650323207346666,-12.452475658002816,2.4604779937418613,455.5984757932574,816.9312651940234,-6.160655116928244,1277.1881800322753,1.1430739822268414,0.630077242115676,-215.70932447035003,78.3541674330944
805,Hufflepuff,First805,Last805,2002-03-09,Right,67616.60001156855,736.5241423748896,-5.955131914423891,12.678547697957761,2.4943964824080123,199.43211461512124,993.7714280439718,-3.561196498623749,829.8165498264325,-9.97982732753051,-0.8486536749368048,-287.6496541892164,235.65010682244144
806,Slytherin,First806,Last806,1996-07-05,Left,38577.791408136094,260.33001290918196,13.274003801239395,-8.300962607596935,-8.58628508261656,-80.78274510161339,468.7615955703416,-8.090747155774313,1249.3745192550798,2.5814059104169687,-0.018711408554436204,-287.69462132640854,159.74998043647247
807,Ravenclaw,First807,Last807,2004-05-17,Right,22112.414977178825,674.897152175078,8.738597979710747,-7.680151798559219,8.257441273875045,207.53991281420667,1152.8264284037732,-0.5084807689994548,859.0505906970883,-7.695041908143776,-1.9768025888780043,-201.35653660415517,80.48734845787862
808,Hufflepuff,First808,Last808,2001-11-09,Left,68603.305336235,755.4801953941299,10.072273087054416,10.770732593196964,3.355345418663818,-387.0429076144586,391.3361059370233,9.400710988661775,946.1128680421193,5.7340971881579605,-1.993498522133902,-221.9859242389108,51.943358013780085
809,Ravenclaw,First809,Last809,2001-10-02,Right,30029.8319196179,-755.9004974712883,-4.042394159590547,10.077754241664454,5.2608145246789135,-538.1746464267829,516.9553101936892,-7.674661562146778,875.4506632538333,11.777186307527845,-0.14866896161887277,-227.75073341092693,-137.64568027386454
810,Ravenclaw,First810,Last810,2003-03-04,Left,72935.20801229164,-470.1636414421726,5.752151955401143,0.8515881621852213,-1.5961898951799007,-49.03985419724165,343.711588325899,-6.183049397289173,1076.6457954847629,-7.009188365273847,-0.589660601615746,-263.26208393337583,131.3295107154853
811,Slytherin,First811,Last811,2000-04-25,Right,47647.00566433565,-547.5586657647375,12.821820581960694,-11.925511373532165,-7.676178571985499,-291.24704843016764,780.9150147454709,7.754922550352724,1184.3744091394276,-1.5651769184063387,-1.3022150560143384,-207.97606107909206,128.5858889944073
812,Slytherin,First812,Last812,2003-03-14,Left,76756.8757121099,-238.52926869344037,0.08266637412569366,-10.290318521844803,-2.5260550730922464,-113.87118339318249,721.549803106593,8.132101810906029,857.9108086554857,8.533263828401932,-1.2154164967773213,-277.5774484609509,149.00976203200815
813,Slytherin,First813,Last813,1995-07-23,Left,70211.97017662779,368.1096989049338,-9.027226386288724,3.269306695777807,7.297913729794679,-601.4003883281742,360.66687134980407,7.771070440040948,1192.674867996836,-1.1859291885524605,1.7795712075089076,-234.965859806426,208.98403791885613
814,Hufflepuff,First814,Last814,2004-12-02,Left,75482.96378950228,394.8841681953436,11.92143385699406,-13.581758904386286,-0.8498989990167836,-633.2105482473991,980.1062646234268,-2.600477920072743,1079.3003645983536,-0.4120565050282039,1.2594367645248745,-215.8829630693114,30.68698835597914
815,Slytherin,First815,Last815,1995-09-30,Left,79876.94300676534,-59.37881166110924,-11.212459570441023,11.66709622148614,-7.633732811264982,269.9855071658885,906.0552087883668,0.2559007162962992,1115.881275690286,5.503814667632826,0.8473170106581112,-210.86902567531624,75.71977295434073
816,Slytherin,First816,Last816,1996-05-05,Left,76449.88486890604,-738.1102587015328,-6.7265636510123485,9.820007774942383,2.409371318002588,-696.1692472847467,465.56611309838354,-4.863343289242332,1082.2171861887812,-3.0611517227215383,-1.2737736238424233,-271.14248121767037,187.42073521198927
817,Hufflepuff,First817,Last817,1995-05-06,Right,19447.714351955154,374.168722818129,-2.453166861701998,-13.103003376749102,-9.705204364059801,276.999185620921,671.0982889715781,-3.3380377079679864,829.288464733825,1.0373649226946444,0.871405137036608,-247.56400778641623,-77.35539518378012
818,Ravenclaw,First818,Last818,2001-10-17,Left,22579.981724031786,-724.6861063339733,-8.582120875244314,-1.4155225888471392,-1.5901700650520123,-243.32803615486512,549.8679793218153,3.662421003095421,1079.3541813490733,-5.392853324118271,1.0714984348741834,-262.7945232017827,-94.93794124700163
819,Ravenclaw,First819,Last819,2001-10-02,Right,25268.522486162867,716.9289816596838,4.967418800790156,-0.6453615666766641,4.72835762858298,-909.2241389301274,504.88296939107596,-9.867772885917924,831.4386002745899,12.101383250554672,0.018393196116132327,-294.2643224149147,238.75565667957972
820,Slytherin,First820,Last820,1998-06-17,Right,42132.45616075984,-533.3666399768816,-12.052834549203038,4.405906504433553,1.8349501584265688,-532.3089741217175,1143.216942941257,3.8299460450112655,1132.4483279129272,3.612326284582563,-1.8287048074648418,-221.0817957039568,60.75330990268637
821,Hufflepuff,First821,Last821,2003-09-28,Left,59243.88056046331,-744.947533088798,-8.382917473387685,13.859376401460619,-5.448553070495159,588.3137140497201,1191.3415921995233,0.7678106289467159,936.3559751720336,0.998798777087698,-1.496115462852646,-253.11270087061843,198.22662361105267
822,Gryffindor,First822,Last822,1997-04-09,Right,27386.763774832376,178.27533062899067,9.985933170071437,6.733484075585871,2.4473420544966267,961.9821332163426,372.18862362337336,-8.49036087643907,945.4985149085178,-1.684052181024816,-0.7484106907738761,-204.989372364468,78.79588863144664
823,Hufflepuff,First823,Last823,2005-11-07,Right,76929.50975285073,419.583985808855,-13.566571132952909,-1.6025171664800748,-4.147817983798003,-723.4795496197216,549.5525595990887,7.736002156650386,1069.0213078687882,-2.5115425539321166,0.7128525720550969,-263.21426503608404,186.599154332961
824,Hufflepuff,First824,Last824,1996-07-26,Left,10725.329351225617,21.400141534321733,-14.948923349079674,12.786214467327884,6.594076545308361,509.2171186941075,1153.7634342418237,-9.824951899523974,807.1737968920778,-8.456883872876034,0.9765313886361753,-291.7236870256045,62.71716053449151
